250
0.0646368868648367 0.1988399326425938 0.16737759740690028 0.7811449654766418 0.26744563487914563 0.9265509671137879 0.30939314565999054 0.7549622177533 0.21259477243840008 0.027204851542445452 0.424588577076067 0.016957662241823934 0.5008585004781103 0.8844711729974067 0.24212566673909586 0.720981533691577 0.7211264709786519 0.8915362301703842 0.4357663224783289 0.4648950072974217 0.3773136313266142 0.899393377548777 0.4687310386330965 0.3782319033457189 0.939596861543586 0.28392658134533355 0.3673717120192638 0.10936157217112652 0.5829299919426643 0.9002515451207733 0.19591453072545084 0.42660854410269267 0.13573443563339038 0.08255986375338964 0.2657835108349492 0.7468095742304137 0.06522924094822613 0.8871014557488184 0.010051717225961987 0.04408693626792681 0.6168014664476126 0.053797632023538045 0.536461001265584 0.19509347038140756 0.04432296235395439 0.6024054282985516 0.8205784923032187 0.6919293460771642 0.16795391416713934 0.6306358359378221 0.6183209799937036 0.5816055455196608 0.5908151338275258 0.020486007010596774 0.5747833809882639 0.20102412356147326 0.7304143902530215 0.055409000993796864 0.550014328775259 0.714975403074414 0.20711263545194758 0.6682252004184426 0.9979013865950606 0.9016634759597005 0.18657654432289683 0.6819097096814376 0.3873290620330442 0.07299189405494233 0.10741428651820029 0.09159586720725366 0.8217894753257929 0.3299014784249982 0.5519243320096369 0.0659280509705038 0.3207206923653303 0.5454182663216648 0.29964411925949586 0.9786562393750327 0.3734737855275114 0.9693381553307907 0.22959589796287472 0.3280762306409699 0.03986800823385428 0.3243953104617705 0.05889239012244196 0.7249250383393201 0.7307671507920233 0.47631442973967575 0.5837856383225056 0.5413246402074039 0.24095220976306386 0.869022320540779 0.9598321501217103 0.7822305791276877 0.7032957388733767 0.13513918099803734 0.663881178731071 0.13668952348886398 0.9177682259995512 0.5924727873402211 0.13157169083121867 0.643760247014493 0.33152514678074374 0.7604597956425689 0.34254742673295857 0.7503491549476015 0.13896261713879887 0.5738023296952324 0.44071906507347736 0.995971318579299 0.0665994499549476 0.9801371073528163 0.07972648758582035 0.9378346499946837 0.015138062902513516 0.18261856207545368 0.0881753162201534 0.34253603981704717 0.4809235463486937 0.7438882993995712 0.545764328222753 0.5619315241937386 0.09993694562759503 0.507608056676338 0.7937884719007027 0.6263045154638924 0.1363173296870025 0.756353926595908 0.5323705412052437 0.7982127118054259 0.8176898206644556 0.41489726074931377 0.6047733818940744 0.14897390895186458 0.931801235475257 0.1991334252537117 0.63908134265391 0.8087613340397433 0.18078652502129366 0.21651545666980754 0.30505953359354165 0.5191281260716132 0.9795439985467348 0.7236352268637726 0.14512396185073762 0.21829530880679993 0.22376507260908574 0.8542151064698255 0.4774685740712413 0.6043345145109239 0.05052569776964544 0.5253618853140908 0.44799626502104717 0.8880333991071352 0.22107137245484831 0.9543182931735086 0.44804032100540425 0.456219513386539 0.10789010162586077 0.6709965909019693 0.7782984190818841 0.07124404133538431 0.35679435161766515 0.07385244020888337 0.6342117728660097 0.9280621840199329 0.9757291059509524 0.7712751320588052 0.18302021036694383 0.5821292150223413 0.6052400541419736 0.12695091704201322 0.24165463953598643 0.552327559900266 0.5388442883304992 0.1906255880426302 0.32046348097897004 0.41392553082337913 0.41194160132017754 0.07533792551281493 0.7485755922748719 0.9140764646711651 0.4131329398800625 0.2886957372112945 0.9219792969161229 0.5896854069917915 0.9436689967729458 0.27960957392908325 0.47575161311866965 0.06689548716776417 0.6744203408199759 0.7546637495025521 0.9835065197460593 0.7462720104764867 0.3799451927809292 0.4352081660144954 0.9706937054398257 0.35571890051775346 0.5416062692527971 0.3387016786782987 0.7644733160976168 0.05892712130428068 0.9618326211574787 0.08654486769792813 0.08468656622334347 0.2858578391528438 0.38659528390712217 0.16700373641551047 0.5914342944552432 0.8720451511564927 0.9850820628212321 0.8959342857388733 0.4563125862749503 0.4955313654230774 0.3874371798442151 0.9489253359795627 0.30803190665848157 0.9552714736000739 0.671058762779594 0.12789098912882824 0.9689225106209033 0.6256125314687473 0.8188157958586341 0.386135333569227 0.7274206636021374 0.8422784213411924 0.7131901169793154 0.769584631401893 0.34481471852888856 0.9843970989765934 0.11062050737388829 0.011569430339593345 0.49687002800733426 0.10505589137058935 0.5771613866897456 0.3129283819714691 0.4359960892036172 0.99355577847466 0.8853151991397032 0.13099344154116677 0.41480650801553043 0.6024928555127128 0.1887391267666827 0.6534539607024968 0.3036453378262415 0.39696748113374203 0.06319111070952133 0.031570074557983774 0.7312445499641181 0.015567363868726702
47 10 41 45 44 11 13 14 46 41 26 17 48 43 21 37 28 36 13 41 39 42 11 31 12 21 44 24 11 22 14 25 45 5 21 7 13 27 27 12 21 19 50 34 44 32 42 17 10 37 20 20 33 25 50 45 41 35 33 23 40 26 46 37 29 45 25 45 29 50 50 15 42 47 49 36 24 47 35 8 48 38 40 16 39 10 7 38 14 7 49 45 12 19 19 17 33 8 44 34 49 33 40 29 6 37 47 5 37 33 9 38 26 11 30 28 27 31 16 29 21 49 50 29 7 21 38 32 25 27 30 25 16 16 47 34 14 37 24 23 30 16 35 36 41 44 17 42 39 9 38 39 18 43 9 32 24 20 43 29 29 48 31 34 10 10 49 40 10 21 31 27 48 18 6 47 14 40 41 41 18 43 41 35 18 42 29 28 31 39 18 34 10 46 34 43 43 30 26 49 33 31 30 37 33 8 43 45 49 36 5 35 13 14 47 36 30 35 47 25 28 50 23 24 47 12 17 26 21 16 43 7 18 43 32 15 13 46 41 11 9 40 27 30 9 22 7 38 38 48
0 3 7 2 8 6 2 3 8 4 9 1 4 7 7 4 8 4 4 3 7 3 9 2 4 1 8 7 7 8 2 7 9 6 3 5 8 7 8 1 6 2 9 5 7 4 3 9 8 9 1 5 3 1 6 9 1 6 5 4 9 9 5 1 7 4 3 8 9 3 2 8 4 6 4 5 8 5 9 6 2 8 6 5 3 6 9 3 1 8 4 3 8 9 7 5 8 4 6 3 3 4 7 6 8 4 1 3 2 6 6 6 5 4 8 9 8 1 2 2 4 2 6 9 5 8 7 4 5 5 2 3 2 7 9 8 5 4 2 6 5 8 5 1 3 2 8 1 4 2 5 8 4 6 9 6 8 2 7 9 3 4 3 5 8 9 3 2 1 8 8 1 2 2 8 9 6 3 3 6 4 7 8 2 1 9 7 9 8 3 6 5 6 4 7 5 6 7 4 9 7 7 6 7 9 9 4 3 8 9 1 3 4 1 1 7 3 3 8 7 3 7 9 1 6 1 8 4 7 3 4 8 3 3 6 5 2 7 7 7 1 7 6 6 2 8 2 6 3 3
3 0 7 4 3 8 7 7 9 6 3 3 6 1 4 7 2 7 3 9 8 1 4 2 3 7 7 1 6 5 4 9 8 6 4 8 7 2 6 4 4 1 4 1 9 3 2 3 2 5 6 5 9 1 2 8 2 1 3 9 9 1 9 6 3 3 5 9 3 8 5 8 4 8 2 5 7 7 9 2 4 7 4 9 1 3 1 4 3 6 3 8 2 9 8 4 2 7 3 5 2 8 9 7 5 9 5 5 4 9 9 2 9 6 8 7 3 7 2 1 2 6 4 7 2 7 8 5 8 6 1 8 1 8 3 9 8 2 9 7 8 3 6 7 7 6 5 7 1 5 8 4 8 1 7 2 2 6 7 4 3 4 4 6 6 1 5 9 8 4 8 1 2 9 9 1 2 8 6 6 6 7 5 8 3 2 4 8 2 5 7 9 6 1 8 5 8 1 1 5 1 9 7 1 8 3 1 9 4 5 5 5 6 9 1 8 1 8 8 1 1 4 1 3 1 3 6 7 5 2 5 7 5 7 9 6 4 7 4 9 8 2 3 8 3 3 9 7 8 9
7 7 0 8 4 8 6 1 9 7 5 7 9 1 1 6 7 9 9 5 3 3 6 6 1 2 5 8 9 1 9 7 9 1 4 2 2 3 3 2 4 5 6 6 2 7 5 7 7 8 3 2 4 5 5 2 2 9 4 3 4 6 5 5 7 8 6 8 1 2 2 4 2 1 5 6 1 2 9 8 4 2 6 7 3 6 7 1 7 3 8 6 4 3 9 5 7 4 3 8 8 2 8 5 1 3 5 6 3 3 8 2 1 3 8 9 1 5 8 6 9 9 2 5 2 3 3 8 3 1 6 8 3 9 5 1 4 5 3 8 3 5 8 1 5 5 5 9 8 1 3 9 3 4 2 6 7 3 5 6 8 3 7 1 9 5 2 2 1 4 8 9 4 7 3 8 3 9 9 7 7 6 4 5 3 5 3 6 1 9 2 2 9 7 8 4 3 2 9 9 3 9 1 9 4 9 6 7 4 5 2 9 7 5 9 2 5 5 7 5 6 4 5 2 7 6 8 4 2 6 8 6 1 4 4 9 6 8 4 9 3 2 5 6 6 2 7 8 7 1
2 4 8 0 2 1 2 8 8 2 7 3 1 5 5 5 4 7 2 1 3 7 6 3 8 9 5 4 9 2 8 4 8 8 4 2 9 9 3 8 7 7 5 4 1 7 4 8 3 3 6 8 5 4 4 4 1 7 3 7 9 7 6 8 8 1 8 4 4 9 3 1 6 2 8 2 6 6 3 1 8 7 4 5 9 7 7 8 6 3 3 5 5 6 5 9 3 3 1 5 9 4 2 9 3 2 4 6 7 1 6 6 2 3 5 4 1 8 9 6 7 4 2 8 6 2 7 4 8 2 8 8 6 8 5 3 4 7 7 1 1 3 1 8 4 8 6 4 4 6 9 4 1 7 4 1 4 5 7 6 7 8 8 2 6 7 6 5 5 6 3 7 6 7 6 6 2 2 1 4 6 4 5 1 1 9 2 9 5 7 9 1 4 8 2 3 7 8 9 2 5 3 9 4 1 3 3 9 2 3 7 6 4 2 8 8 6 7 6 3 5 7 6 9 1 3 3 8 6 3 7 3 9 3 8 6 7 5 6 8 7 9 2 3 6 5 2 3 9 9
8 3 4 2 0 1 8 2 7 6 2 3 4 4 4 9 2 5 2 7 1 1 8 9 2 3 6 6 4 6 2 5 9 3 4 2 3 5 6 4 8 4 7 1 4 4 4 2 9 6 4 3 5 9 1 5 2 8 8 3 7 8 6 4 6 6 3 9 7 5 3 7 7 8 2 1 2 5 9 1 9 6 4 4 3 9 2 4 1 5 5 2 8 5 8 2 3 6 3 5 2 1 9 3 6 9 2 9 3 1 6 3 8 9 4 3 5 5 2 4 9 3 9 9 9 9 7 3 3 2 9 6 4 8 7 5 4 5 9 6 4 3 9 8 5 1 1 3 4 7 2 1 2 1 6 8 9 6 5 9 8 7 2 1 3 8 1 3 1 6 4 9 5 9 3 3 3 8 7 6 1 4 1 6 3 1 7 7 2 1 3 2 5 8 3 8 1 9 8 8 9 9 8 6 5 3 5 1 3 2 2 2 3 5 3 3 2 6 6 5 6 9 1 9 4 3 6 1 2 2 9 9 5 6 2 6 5 8 5 8 9 1 3 7 1 8 4 9 7 8
6 8 8 1 1 0 3 2 4 7 5 2 1 2 5 1 7 6 6 6 2 8 5 8 6 3 8 1 9 7 7 7 4 6 7 8 2 3 8 2 6 1 7 1 8 9 5 3 7 1 3 9 9 3 8 7 7 6 7 8 1 4 8 4 8 5 4 6 4 6 2 6 3 9 5 2 5 3 2 8 2 5 8 9 3 6 3 6 8 9 2 2 4 7 8 3 2 3 7 4 4 3 3 4 7 7 7 1 2 7 4 3 8 7 9 9 2 3 6 4 5 4 9 5 8 4 4 4 2 9 8 8 8 6 5 7 9 7 1 3 4 3 6 7 3 8 6 1 5 2 6 7 8 6 9 4 8 7 5 2 8 7 9 1 2 5 5 5 5 1 6 5 9 9 3 5 9 6 5 3 1 9 5 9 8 2 6 2 5 2 6 6 3 2 3 1 3 6 4 6 1 8 4 8 1 5 2 1 1 8 4 3 6 9 7 1 4 5 7 1 6 6 4 4 9 6 9 7 6 2 3 5 6 1 2 1 7 1 4 8 4 3 7 5 8 9 8 7 7 2
2 7 6 2 8 3 0 9 2 5 9 6 3 7 3 4 5 9 9 8 3 7 4 5 8 1 2 7 7 5 5 5 7 6 9 4 2 2 5 7 1 6 3 3 6 5 1 4 3 1 4 9 1 2 7 5 8 8 5 2 9 6 9 9 4 9 1 8 6 8 3 4 1 9 3 8 2 3 8 2 8 1 6 1 9 9 5 9 1 4 1 8 6 9 2 4 7 8 8 5 3 6 4 2 4 6 7 2 7 4 2 1 9 9 1 8 6 4 4 3 5 9 8 9 7 4 7 6 8 4 7 4 3 2 6 4 3 2 9 4 1 1 2 3 8 4 7 8 7 4 8 9 3 4 1 4 6 1 4 8 7 5 8 3 7 1 9 5 9 4 7 3 6 4 5 1 6 3 5 2 9 3 3 1 7 7 4 8 7 3 1 8 7 1 6 3 7 3 3 1 9 3 9 7 7 9 2 1 4 4 8 9 9 7 6 6 6 9 8 4 3 1 7 4 6 7 7 9 7 9 9 8 6 6 3 9 6 6 6 9 8 7 5 5 9 5 8 2 2 8
3 7 1 8 2 2 9 0 4 3 7 4 3 3 1 8 5 2 8 3 7 4 4 9 6 4 2 5 3 6 2 8 1 3 1 7 7 8 4 8 8 6 7 3 2 4 7 8 3 6 9 2 1 1 8 6 9 2 7 8 9 6 8 8 2 8 7 6 7 6 5 1 4 7 6 5 2 1 9 4 4 7 1 8 1 6 6 8 1 6 9 9 1 6 3 4 2 4 2 8 9 6 6 3 7 7 7 4 9 6 2 4 4 6 8 1 4 7 7 3 7 4 3 9 9 5 7 8 3 6 8 5 1 8 4 3 9 1 4 1 8 4 9 3 1 7 4 6 5 8 7 7 7 7 7 1 4 5 2 8 2 7 8 3 7 4 5 6 9 7 9 9 3 4 7 3 7 2 3 4 2 3 4 7 9 6 3 8 5 5 3 9 7 4 3 8 8 5 8 2 3 8 9 5 4 5 1 3 9 8 1 7 1 6 8 8 8 7 8 9 7 2 4 5 5 2 1 1 4 5 1 1 3 6 1 1 1 3 6 2 5 3 8 2 3 6 4 3 8 1
