400
0.5258156967048953 0.003675866906584835 0.5553182721324446 0.2327817130478148 0.9585118745529049 0.06414169982553775 0.13343166986692268 0.26412951609350854 0.9036493311834322 0.30579211686774643 0.921722942661678 0.27088422129379097 0.5837795697090925 0.5093502509177927 0.8184570934701447 0.0920279265040852 0.8804213312666644 0.8458765856562535 0.2902956075864339 0.18126120410538837 0.4648940066681889 0.48608726745923536 0.6529731826466462 0.35557675964508106 0.3472577840708484 0.15243309120783666 0.09763356810021706 0.34593670988146985 0.29488291306120584 0.3583761396504438 0.9059537372131756 0.1698537608268893 0.8624958814602132 0.7311029605384972 0.6013590688251925 0.7371257485782321 0.035543778532222015 0.9063065930307814 0.8903238243485593 0.27459694973874593 0.8749526631896514 0.9082345192327729 0.15955216125816574 0.08703570389340987 0.8871737337643733 0.6536617791734981 0.29604068766206104 0.5970036009345931 0.6395021090118764 0.3077479156064792 0.20834931837413084 0.5564360842001878 0.5398257420651726 0.7433377410324978 0.07402501980287535 0.46926487330105815 0.2204113363337833 0.37024760068417994 0.31198040425345774 0.12523172360956603 0.6959386405436333 0.8622852453826423 0.14324111317633836 0.183057779323743 0.13190691205288818 0.4896772924942183 0.41508033973493774 0.1261250938705668 0.7992664137926467 0.6272815664242684 0.32488539999765986 0.796004555364142 0.18234610221271297 0.18872621376736387 0.672807176161909 0.7480873067345009 0.34080216735214874 0.9551967086313233 0.7237828225077962 0.6142041968935115 0.14317481242960683 0.7132728896993064 0.650395936100487 0.44508351513052113 0.9420419947653008 0.593357290395851 0.5961260328185035 0.5755839002635083 0.7567081049811696 0.809759208021984 0.17351015078492338 0.7752749930926719 0.008750827745118706 0.004888278055345752 0.7435781369657292 0.5388764221050539 0.3395730920272241 0.738669724270755 0.24978527284303154 0.19985225216290547 0.9548641671104825 0.4446904379823091 0.5856956858340119 0.9222985743671755 0.16647099106785335 0.04869785636943902 0.35203818475146564 0.7514937052802522 0.8320448981664312 0.5714485796847955 0.9595136697000455 0.6327355644502483 0.4703156614295685 0.6837196182216472 0.8859787656095611 0.742456934297158 0.63644942145634 0.666678952476055 0.5569573888411614 0.36154632182202706 0.6099026557166122 0.615831968906215 0.6247020159226768 0.2543269991092677 0.19986432249705322 0.8078613518681416 0.06504882629940933 0.7917680171156678 0.21381161831969175 0.9802702812318799 0.9934284566548609 0.7651184677638937 0.04205762722075235 0.18888814531075715 0.10599190257446434 0.41914217283637956 0.5459879386792367 0.3356075598112226 0.459229270964972 0.5822309524809471 0.8525178298155451 0.7413491539985235 0.5709829469164306 0.7639350569758859 0.20807264635052947 0.3534965255386293 0.553474504613203 0.11254974298441622 0.8994556853492957 0.981679944949511 0.26187682574373083 0.01884206845849834 0.16519581330164435 0.5711834205098545 0.6845542358478085 0.38889056480073014 0.9631028932244676 0.43758560051438644 0.5131385609163106 0.704429318329016 0.7474933597354703 0.591259766364481 0.818354905429864 0.44183777983266936 0.991982683007825 0.66088683699406 0.377698596765361 0.4422070094799365 0.03952282652607053 0.8741983422147673 0.5580601324312124 0.9633988807405411 0.3515795638499607 0.622266359476605 0.3277654581388144 0.5085373134428327 0.737838861823074 0.3752294289538125 0.14667184345206785 0.3529157891166207 0.39535740935387054 0.8645493321383826 0.2920470383264595 0.04376752285160568 0.8651942702004365 0.22676774314464654 0.8870084017220919 0.20860403479477185 0.2682946516177729 0.306270234915594 0.283583032053055 0.12545652053786394 0.41357431583418924 0.888279689086485 0.6088207248572629 0.5869719972522219 0.8466719623168688 0.8780784295682581 0.4045204297404217 0.32348094472596733 0.7489612656779492 0.666467933734436 0.5047649362685246 0.7835915436563445 0.8368569144263981 0.41308879880181126 0.6820578403815122 0.1498142632084365 0.034097223298081736 0.7630260365046733 0.10942503406396986 0.5478661030225678 0.6683563122901333 0.828896417688108 0.6851240318510756 0.8101796863436704 0.5316408267598152 0.8078621677525368 0.717979322704466 0.7999289352310274 0.39973734950242956 0.5096147649771615 0.159470328590805 0.33781838598404823 0.5693115281664863 0.02765178550455416 0.03699740270372953 0.05624259916396146 0.1905488251679225 0.45183916712189576 0.3864728760909636 0.8664295018793733 0.7770279605537846 0.7093534115236991 0.9942808750343605 0.7223377507187599 0.41576910613218077 0.7816540593908787 0.624892037137511 0.11874655230673758 0.33435199741461574 0.8460737167121368 0.5221375858890247 0.0897873989620731 0.8721965048505256 0.9759432012128224 0.15518338526069342 0.27715594743218097 0.8215430905245411 0.0014865643170591802 0.9587277952608945 0.2566637297243046 0.6513693223970736 0.9446979242270914 0.18644498387523634 0.5058416017006752 0.0030590851078103887 0.5965407310140506 0.586652010773124 0.4525138781016733 0.9319156808448413 0.9170673795644567 0.256895656972026 0.8108040623579725 0.018046670216632754 0.8691303753038605 0.832081107287033 0.5757979209734551 0.6808649191905612 0.8894027315838134 0.726353387349057 0.23978588300220782 0.1597363259331812 0.8116017157151759 0.10650240883684936 0.36052511835005263 0.4124724880732218 0.7263239835411853 0.33933508803803525 0.3902234952014094 0.5183335959954711 0.5224920649601626 0.009026603172053838 0.14842553179444073 0.3677775166380335 0.32435364266648925 0.9628228672273514 0.04724617830008959 0.40005289845199565 0.8170573169685469 0.9540961105939534 0.742423869706675 0.7605552826035973 0.9623651671454685 0.30426812604698106 0.41051820337606093 0.8172101575606202 0.05069809686639615 0.7392226595316089 0.938972816808542 0.4175746885998699 0.25639528144295054 0.4557083652088624 0.22770102792274127 0.26248195357070025 0.8666404911298481 0.6544208902973965 0.952256574011902 0.5473274095386931 0.1365788726870507 0.014867110945032014 0.7279947192076035 0.6315158936335604 0.5662274877181176 0.15697256544051752 0.8897004413800682 0.5831494709151989 0.9291750124593348 0.8669664921331578 0.3533435667662489 0.7837254697563032 0.5765193337320412 0.7424222696026832 0.7801325053165072 0.8208660434361438 0.5354939864072791 0.24397597544642902 0.5804957940532369 0.17223055312396152 0.07131613254241143 0.7799570422848701 0.0074459292919476505 0.5104509998045297 0.20753633447572561 0.41369637149038874 0.7245679111745595 0.9020023159428538 0.21462115717474683 0.4593340081805689 0.6096130522455397 0.06101128482620877 0.6847401249838175 0.32992671979709387 0.8882244071609393 0.8976362668458707 0.4603882041313565 0.749085446423429 0.28953896470525264 0.5815856384713057 0.500122634010249 0.3316221148720129 0.7636523006351997 0.36942901215418156 0.8293267958662551 0.44085199067231806 0.6337886976227342 0.08871882463427361 0.721731387226871 0.4376000761739651 0.3967788938802317 0.943254371687783 0.44966701623994443 0.3044290945352336 0.505249793244426 0.9464741720639224 0.29464849524674463 0.0037816971188974202 0.43151553032642376 0.4959926068256916 0.7929768891047462 0.7850907109884974 0.3112209847190539 0.4516083545935524 0.10649505606351073 0.23762515408968732 0.15105778300700645 0.041977158422703886 0.4123412961579008 0.7416526889948019 0.16212460890382718 0.28881208338936337 0.8637066825073744 0.7207647007019123 0.3271836410267006 0.5785889831591334 0.10280252770249354 0.9573158626991166 0.2300321685113943 0.4422670209167958 0.6624239234471212 0.24684526518888306 0.35266422303158507 0.5630238735706632 0.6366480912934033 0.37640825715465387 0.17889824490782535 0.049239938325944754 0.9162266739297944 0.6957373683777196 0.5703813219907362
17 37 41 6 17 36 23 34 37 22 39 14 25 6 31 5 31 49 20 10 11 38 28 23 13 37 25 49 26 29 15 47 40 25 46 23 33 7 50 16 31 10 16 38 35 24 43 48 36 19 12 31 30 27 12 28 36 42 19 22 50 39 40 32 48 21 49 41 34 40 24 38 46 49 45 28 21 22 23 10 40 32 7 26 39 16 14 10 9 19 23 44 47 11 42 17 39 24 12 39 20 20 41 7 6 29 12 45 25 48 8 45 38 20 28 13 29 31 20 46 50 43 12 42 28 35 15 32 50 24 19 32 16 32 48 23 46 30 6 19 29 8 48 10 38 9 24 39 42 28 7 44 18 22 26 49 13 49 39 19 10 22 23 48 5 32 23 28 26 32 32 13 11 12 34 38 31 41 6 25 36 42 31 46 27 6 38 15 49 9 36 15 43 40 19 50 25 38 30 5 38 44 6 14 5 35 26 13 23 44 41 22 46 21 35 22 27 7 28 17 30 32 30 18 21 41 5 6 47 30 43 33 12 30 40 19 6 5 27 49 45 13 39 41 7 30 50 47 29 7 47 33 16 35 19 45 34 12 27 41 11 13 29 15 18 38 6 23 43 25 34 44 31 22 41 49 46 27 50 34 11 45 48 48 27 42 35 31 19 29 38 43 36 21 15 17 42 47 12 31 10 12 42 37 37 19 20 29 20 14 27 5 10 41 25 13 42 7 23 10 29 41 10 34 39 23 45 24 17 34 44 44 14 48 46 37 40 39 50 24 47 20 14 35 43 12 50 40 13 12 12 34 39 48 41 29 18 10 7 39 22 20 46 16 26 36 38 26 20 26 34 41 33 22 5 17 42 41 31 19 21 6 50 10 40 36 49 40 43 20 27 33 5 24 22 35 49 30 21 27
0 9 5 3 4 2 2 3 3 2 5 9 8 8 2 5 6 2 6 1 8 9 7 5 5 2 7 1 3 1 3 2 7 7 2 7 7 2 1 1 1 4 3 7 9 4 3 9 4 1 4 3 9 7 1 1 2 3 8 7 4 3 2 5 8 4 2 9 8 7 4 8 2 9 7 5 5 9 8 6 5 1 9 6 6 3 4 4 5 2 5 9 5 6 6 7 3 8 1 9 1 6 9 3 3 4 4 3 2 4 8 3 6 8 1 2 8 7 7 5 6 2 1 9 8 1 7 5 1 1 9 3 6 5 5 7 1 7 1 4 5 2 1 2 6 5 1 7 2 8 2 6 1 5 7 5 5 8 6 7 7 8 8 2 5 5 6 6 3 1 7 9 3 2 6 6 5 1 7 1 8 5 5 5 7 1 6 1 3 2 1 4 1 5 2 8 9 7 4 4 3 3 8 8 8 2 7 7 3 6 1 7 3 7 2 8 3 4 3 3 2 6 7 7 5 2 9 7 1 1 6 6 8 2 7 5 9 2 9 8 4 1 9 6 1 6 2 8 4 2 4 5 1 1 9 9 4 7 3 8 3 9 3 5 7 7 3 4 4 9 9 3 3 2 2 6 3 4 2 5 2 7 8 3 7 5 2 7 3 3 4 1 5 7 1 6 5 3 6 9 4 8 2 5 7 2 7 9 8 8 5 4 8 8 5 7 2 2 7 6 9 1 8 7 3 3 8 7 3 4 9 6 1 7 3 8 7 9 8 6 2 8 5 2 8 9 2 8 4 7 7 3 1 7 6 9 8 7 3 3 1 8 9 9 1 1 3 7 8 2 5 9 9 9 1 1 4 5 5 5 2 2 5 3 7 5 3 4 3 8 4 1 6 1 3 2 3 9 1 5
9 0 1 3 8 7 5 8 9 5 9 8 1 1 4 9 3 4 8 4 3 8 9 6 7 5 2 5 3 2 6 1 7 7 2 3 5 1 7 5 7 4 2 8 3 1 5 5 7 9 4 2 5 7 4 5 8 7 2 4 6 4 2 4 7 3 8 7 6 7 4 1 7 6 1 8 4 4 9 9 9 1 7 6 9 6 4 5 9 9 5 5 1 6 1 6 4 9 1 3 8 8 4 8 6 5 6 4 3 7 7 9 1 8 1 7 4 1 2 4 6 6 3 4 5 1 4 1 4 7 2 2 2 2 3 1 6 2 5 8 9 5 3 1 1 6 1 2 2 9 9 5 4 9 2 7 5 7 7 9 8 7 3 9 4 2 3 9 3 3 8 1 8 1 6 7 9 7 1 6 9 9 9 7 2 7 5 3 5 7 3 1 5 9 8 7 8 5 3 9 7 8 6 9 6 8 8 8 9 4 9 7 5 9 7 2 2 6 9 3 2 4 5 3 3 3 9 2 7 8 1 4 7 9 7 8 3 5 4 3 7 7 2 4 6 3 6 3 4 9 3 1 6 3 9 3 1 5 4 2 3 9 4 4 1 7 5 6 6 3 4 4 4 3 9 6 3 3 9 9 6 9 3 5 8 3 2 5 9 6 1 7 5 1 9 8 4 4 8 7 7 6 8 7 2 1 1 2 2 9 6 5 9 8 5 4 3 3 7 4 6 5 6 2 5 6 9 3 1 1 7 3 7 8 7 9 9 3 4 8 2 7 9 2 7 2 9 8 9 7 2 5 7 8 8 4 2 4 6 5 6 5 7 5 3 4 6 8 7 2 2 5 7 7 5 4 3 1 7 1 2 8 3 3 4 1 7 3 1 2 3 6 2 4 6 9 7 1 9 2
5 1 0 2 4 5 2 1 3 2 8 5 7 2 1 4 8 3 5 9 8 5 8 3 2 6 9 2 1 3 8 8 5 5 7 8 7 5 2 7 7 2 1 3 1 7 4 9 3 3 9 7 4 3 5 2 1 4 7 5 6 3 9 2 3 1 6 4 8 9 6 9 7 4 9 2 8 6 5 9 7 4 9 2 3 1 3 6 2 8 4 4 2 6 6 8 4 3 9 8 2 1 9 1 5 5 8 6 4 4 6 2 2 4 4 4 1 1 9 1 4 2 3 8 5 4 6 4 4 5 7 1 3 6 3 7 9 9 1 3 2 8 6 8 3 5 9 6 1 3 2 1 6 3 2 1 9 9 2 7 2 1 1 7 9 7 7 4 3 7 3 7 4 8 2 5 8 4 8 8 3 7 2 7 1 8 1 9 7 9 9 5 2 1 9 1 1 1 4 2 2 3 9 6 2 6 5 1 4 7 7 8 9 1 3 6 4 5 7 7 4 2 1 1 5 8 1 3 9 3 6 3 8 9 8 9 7 4 4 9 9 2 9 3 5 9 5 9 5 8 7 8 7 8 2 9 1 3 2 6 7 5 7 2 7 9 5 4 3 3 3 1 1 9 3 4 1 3 5 5 2 9 4 1 2 5 4 8 9 7 5 5 8 9 5 5 7 9 4 1 9 4 2 5 9 4 2 3 7 1 1 1 2 3 8 1 7 3 9 2 3 4 3 4 3 1 7 8 2 4 2 6 2 1 4 4 2 6 3 6 8 7 5 3 8 2 5 7 9 3 6 3 6 4 6 9 4 3 5 1 1 5 7 1 3 7 4 8 9 6 7 2 4 3 4 6 2 6 4 3 7 2 5 2 7 7 9 4 8 1 4 2 5 8 8 3 6 4 4 9
3 3 2 0 9 8 7 7 8 3 7 3 7 1 4 6 7 9 2 2 1 8 7 9 2 6 1 7 9 5 4 2 1 3 4 5 1 9 8 3 2 1 7 5 7 8 5 2 4 7 8 3 3 1 8 8 2 4 6 4 3 3 3 2 8 2 1 5 4 9 6 4 1 3 4 1 6 6 3 8 2 4 1 1 9 9 6 5 9 8 2 4 2 6 2 7 6 8 4 3 1 3 7 2 9 4 1 9 7 9 8 2 9 1 4 3 6 4 9 6 4 7 6 2 7 2 8 9 2 1 1 3 3 9 3 3 2 4 1 7 3 8 4 1 4 3 6 2 4 1 4 2 4 5 9 3 7 1 2 4 3 7 5 8 8 2 8 6 4 5 7 1 7 4 2 3 5 7 2 2 1 9 9 6 5 6 5 8 5 3 3 1 9 8 8 2 1 9 4 7 1 3 5 2 5 5 1 1 2 4 7 5 7 3 9 3 6 6 4 5 6 5 2 6 6 3 8 2 1 4 7 1 8 4 6 1 6 9 4 3 5 4 9 1 9 1 3 1 4 7 7 6 2 5 2 5 6 2 1 4 8 8 3 6 3 7 3 6 5 2 4 7 2 6 1 4 6 2 3 9 3 9 4 1 1 7 1 3 6 4 6 1 3 2 5 4 8 7 8 8 8 1 3 8 8 2 7 4 3 2 5 7 7 5 7 7 6 4 5 6 5 3 3 6 8 9 5 7 9 6 1 1 2 7 5 7 1 7 1 9 4 8 1 8 3 3 9 7 3 9 1 8 6 7 1 3 9 6 5 6 4 7 1 4 1 7 4 3 8 9 9 8 2 5 1 1 3 6 7 1 2 8 6 4 2 4 6 9 8 6 4 7 2 8 4 9 8 6 4 3
4 8 4 9 0 5 5 6 6 4 6 2 6 9 7 9 4 7 5 4 4 8 1 6 7 9 9 8 2 6 3 5 8 5 2 9 4 5 5 9 3 2 2 4 4 8 6 3 4 6 6 3 5 8 2 8 4 8 4 7 6 3 9 4 4 8 8 6 3 4 1 9 9 2 9 9 8 9 1 5 5 5 7 1 1 9 2 6 9 9 1 1 3 2 4 6 3 2 5 2 1 4 5 1 7 9 6 4 3 7 1 7 2 9 4 8 4 3 1 7 7 4 3 5 3 7 1 6 9 9 3 4 2 3 3 7 1 5 9 1 4 6 9 1 9 9 6 4 9 5 4 7 2 6 4 7 6 1 3 7 6 2 8 7 8 7 2 4 7 9 5 1 4 1 9 3 1 7 8 5 4 9 5 9 7 7 4 9 1 4 8 9 3 1 4 3 9 2 7 8 5 4 3 9 1 9 3 4 3 6 5 4 4 6 2 2 9 1 3 4 4 3 1 6 2 6 9 7 9 7 5 9 8 9 9 5 9 8 4 2 4 7 1 3 8 9 9 7 4 7 2 4 4 9 9 4 2 6 4 5 2 1 2 7 4 8 7 7 2 9 8 2 4 5 1 6 1 4 2 1 5 8 7 5 7 1 3 8 9 2 7 9 4 9 1 4 2 8 4 9 9 1 9 8 1 9 1 6 1 4 5 3 3 4 1 1 5 9 4 4 8 9 9 8 3 4 9 5 2 9 8 6 1 5 4 9 4 3 5 2 7 4 5 1 6 9 4 1 1 6 5 2 9 3 8 1 1 8 6 4 5 3 1 1 3 7 1 6 7 3 6 2 2 3 8 1 5 1 7 5 5 4 8 3 6 4 9 3 4 7 2 5 9 3 6 1 4 6 1 2
2 7 5 8 5 0 3 2 2 4 4 7 1 5 9 1 1 9 1 8 7 4 4 5 9 3 1 7 9 5 6 4 6 6 5 6 1 4 3 9 2 3 3 3 9 5 7 2 6 2 5 8 2 8 4 8 9 6 3 2 9 7 3 7 7 2 4 5 3 1 5 6 6 4 5 4 4 8 8 4 2 7 1 8 6 9 2 7 6 9 7 3 2 8 8 8 3 5 4 6 2 6 4 1 2 5 3 6 8 4 4 5 1 4 3 9 6 5 3 6 7 5 6 7 2 6 4 5 9 2 4 9 8 6 4 1 7 8 4 9 6 6 5 9 2 3 9 4 8 7 5 6 8 5 3 9 7 9 5 9 2 7 1 6 4 5 5 9 1 8 7 3 2 4 4 7 9 9 7 5 1 5 3 2 9 5 5 3 3 9 2 9 7 8 9 3 5 6 6 4 9 9 6 5 2 7 6 1 5 1 5 8 1 1 4 3 6 4 5 5 7 3 6 5 1 4 7 6 7 9 4 7 3 7 8 1 6 4 4 5 4 3 3 4 6 4 3 5 1 6 8 3 6 6 9 2 6 6 5 4 6 6 8 3 5 6 3 3 2 7 9 1 1 2 3 4 7 8 3 4 2 7 7 4 8 4 1 8 2 7 2 4 8 5 3 3 9 7 6 3 3 1 6 6 4 9 6 1 2 1 1 2 1 9 3 5 2 1 5 2 2 2 9 6 8 2 6 5 2 3 8 8 4 3 8 6 5 7 3 1 4 3 9 6 1 7 9 9 9 3 6 2 8 6 5 4 9 6 7 7 5 1 6 8 2 8 4 8 9 7 6 6 5 4 3 9 4 6 6 5 4 1 7 8 5 5 2 7 4 1 7 4 6 8 4 5 5 2 1 8
2 5 2 7 5 3 0 5 3 9 7 2 8 1 5 9 4 3 3 2 9 5 2 1 4 6 7 2 7 7 6 9 3 5 3 7 8 1 3 1 4 2 1 6 6 7 5 2 7 4 4 1 3 9 9 8 1 1 4 6 5 2 5 1 3 8 8 5 2 1 2 1 5 7 1 7 1 5 3 4 6 3 6 6 9 4 7 8 5 5 3 5 3 7 7 2 3 1 6 6 7 5 7 2 2 9 3 9 1 5 5 2 7 9 2 8 1 5 7 6 3 5 9 2 5 6 3 6 4 8 8 6 4 4 9 1 8 5 9 3 3 1 8 9 6 6 6 4 3 9 4 2 7 5 3 4 9 4 1 5 4 1 3 1 2 6 5 3 7 7 5 7 7 8 7 4 1 6 6 6 2 8 9 1 4 4 4 4 9 5 1 3 8 2 7 2 3 1 6 3 6 4 4 5 7 5 2 7 5 7 3 8 5 1 3 2 5 1 8 2 1 5 1 1 1 7 6 6 9 2 3 7 6 7 3 2 5 9 1 8 9 6 8 2 6 3 2 2 8 6 1 4 7 9 8 1 6 9 7 6 4 8 2 4 8 8 9 3 9 2 1 7 1 8 6 3 4 3 5 1 3 1 9 8 7 6 9 6 7 4 3 5 9 6 7 5 4 9 8 8 2 1 1 5 9 2 8 3 8 7 8 2 2 7 7 9 4 9 6 7 4 8 1 7 7 1 3 2 7 4 7 9 3 3 1 2 9 5 8 3 2 5 1 3 9 6 6 3 3 5 6 1 5 7 7 6 2 8 7 7 1 1 6 8 2 7 3 9 5 1 7 8 4 6 5 4 2 8 3 8 2 8 4 3 5 5 6 8 8 1 3 9 6 4 8 3 2 7 8 1
3 8 1 7 6 2 5 0 3 6 2 7 7 8 7 2 6 6 8 5 4 6 6 4 7 3 7 8 3 3 9 3 7 7 8 5 5 8 9 6 2 6 4 9 8 7 2 4 7 4 4 7 6 2 3 9 8 1 2 5 4 3 2 1 6 3 8 7 4 8 5 7 9 3 2 8 3 1 4 1 3 9 3 5 2 6 2 8 9 6 3 5 8 1 1 1 5 6 6 6 4 5 2 9 1 3 2 5 3 5 7 9 7 6 9 2 2 6 4 3 9 9 1 5 1 1 1 1 6 9 6 9 5 3 6 8 5 3 1 9 1 1 2 3 5 9 4 4 4 1 8 8 4 9 7 1 6 4 2 7 8 8 4 3 5 4 4 9 6 2 6 7 8 8 3 9 5 5 2 8 5 7 4 7 8 9 6 3 7 1 8 8 4 9 4 2 7 3 7 8 9 5 2 3 8 8 5 3 7 7 9 4 6 7 3 3 7 9 3 3 9 9 5 2 8 8 5 3 5 5 5 1 6 1 4 1 6 7 4 7 4 8 8 7 8 6 8 6 9 7 9 2 7 4 2 9 5 9 3 1 3 1 4 2 6 2 8 6 4 9 8 9 6 1 3 6 5 8 8 9 1 7 9 8 5 1 6 2 5 3 7 5 3 5 7 9 8 2 9 6 8 7 2 3 9 2 3 4 2 3 1 7 4 1 3 7 3 4 1 4 1 3 1 3 4 9 2 9 6 6 2 1 5 2 9 1 2 5 7 9 7 9 6 9 3 7 6 7 5 5 2 6 4 9 7 6 4 6 4 7 2 5 3 7 8 1 1 4 2 3 8 8 6 4 3 4 4 7 6 1 4 5 5 4 1 5 8 8 3 6 8 1 5 4 5 9 4 2 1 9
